Edad;Sexo;Comunidades y Ciudades Autónomas;Periodo;Total
De 16 a 19 años;Hombres;09 Cataluña;2012T4;20,1
De 16 a 19 años;Hombres;09 Cataluña;2012T3;27,0
De 16 a 19 años;Hombres;09 Cataluña;2012T2;24,8
De 16 a 19 años;Hombres;09 Cataluña;2012T1;22,6
De 16 a 19 años;Hombres;09 Cataluña;2011T4;20,1
De 16 a 19 años;Hombres;09 Cataluña;2011T3;24,5
De 16 a 19 años;Hombres;09 Cataluña;2011T2;22,1
De 16 a 19 años;Hombres;09 Cataluña;2011T1;31,1
De 16 a 19 años;Hombres;09 Cataluña;2010T4;27,7
De 16 a 19 años;Hombres;09 Cataluña;2010T3;27,8
De 16 a 19 años;Hombres;09 Cataluña;2010T2;27,3
De 16 a 19 años;Hombres;09 Cataluña;2010T1;28,6
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2021T4;6,9
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2021T3;11,0
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2021T2;9,1
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2021T1;8,6
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2020T4;6,3
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2020T3;8,9
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2020T2;9,3
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2020T1;7,0
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2019T4;7,5
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2019T3;8,0
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2019T2;10,4
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2019T1;5,7
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2018T4;8,8
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2018T3;7,6
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2018T2;8,8
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2018T1;10,2
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2017T4;11,3
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2017T3;13,1
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2017T2;12,3
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2017T1;10,0
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2016T4;7,3
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2016T3;12,4
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2016T2;14,1
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2016T1;13,0
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2015T4;10,6
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2015T3;14,1
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2015T2;10,8
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2015T1;15,8
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2014T4;10,6
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2014T3;14,3
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2014T2;13,1
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2014T1;12,5
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2013T4;14,9
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2013T3;16,1
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2013T2;11,9
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2013T1;9,8
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2012T4;9,4
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2012T3;14,8
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2012T2;15,2
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2012T1;12,0
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2011T4;13,0
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2011T3;19,5
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2011T2;16,0
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2011T1;12,3
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2010T4;14,4
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2010T3;15,8
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2010T2;14,7
De 16 a 19 años;Hombres;10 Comunitat Valenciana;2010T1;16,8
De 16 a 19 años;Hombres;11 Extremadura;2021T4;2,7
De 16 a 19 años;Hombres;11 Extremadura;2021T3;2,0
De 16 a 19 años;Hombres;11 Extremadura;2021T2;0,8
De 16 a 19 años;Hombres;11 Extremadura;2021T1;2,4
De 16 a 19 años;Hombres;11 Extremadura;2020T4;1,6
De 16 a 19 años;Hombres;11 Extremadura;2020T3;2,6
De 16 a 19 años;Hombres;11 Extremadura;2020T2;2,1
De 16 a 19 años;Hombres;11 Extremadura;2020T1;2,4
De 16 a 19 años;Hombres;11 Extremadura;2019T4;2,7
De 16 a 19 años;Hombres;11 Extremadura;2019T3;2,2
De 16 a 19 años;Hombres;11 Extremadura;2019T2;1,8
De 16 a 19 años;Hombres;11 Extremadura;2019T1;1,8
De 16 a 19 años;Hombres;11 Extremadura;2018T4;2,3
De 16 a 19 años;Hombres;11 Extremadura;2018T3;2,4
De 16 a 19 años;Hombres;11 Extremadura;2018T2;2,6
De 16 a 19 años;Hombres;11 Extremadura;2018T1;1,2
De 16 a 19 años;Hombres;11 Extremadura;2017T4;1,6
De 16 a 19 años;Hombres;11 Extremadura;2017T3;2,2
De 16 a 19 años;Hombres;11 Extremadura;2017T2;2,2
De 16 a 19 años;Hombres;11 Extremadura;2017T1;1,5
De 16 a 19 años;Hombres;11 Extremadura;2016T4;1,8
De 16 a 19 años;Hombres;11 Extremadura;2016T3;1,1
De 16 a 19 años;Hombres;11 Extremadura;2016T2;2,2
De 16 a 19 años;Hombres;11 Extremadura;2016T1;2,3
De 16 a 19 años;Hombres;11 Extremadura;2015T4;2,6
De 16 a 19 años;Hombres;11 Extremadura;2015T3;4,9
De 16 a 19 años;Hombres;11 Extremadura;2015T2;3,2
De 16 a 19 años;Hombres;11 Extremadura;2015T1;2,6
De 16 a 19 años;Hombres;11 Extremadura;2014T4;2,3
De 16 a 19 años;Hombres;11 Extremadura;2014T3;2,5
De 16 a 19 años;Hombres;11 Extremadura;2014T2;2,4
De 16 a 19 años;Hombres;11 Extremadura;2014T1;2,3
De 16 a 19 años;Hombres;11 Extremadura;2013T4;2,7
De 16 a 19 años;Hombres;11 Extremadura;2013T3;4,0
De 16 a 19 años;Hombres;11 Extremadura;2013T2;3,5
De 16 a 19 años;Hombres;11 Extremadura;2013T1;3,7
De 16 a 19 años;Hombres;11 Extremadura;2012T4;2,4
De 16 a 19 años;Hombres;11 Extremadura;2012T3;3,7
De 16 a 19 años;Hombres;11 Extremadura;2012T2;3,0
De 16 a 19 años;Hombres;11 Extremadura;2012T1;3,9
De 16 a 19 años;Hombres;11 Extremadura;2011T4;3,1
De 16 a 19 años;Hombres;11 Extremadura;2011T3;4,4
De 16 a 19 años;Hombres;11 Extremadura;2011T2;4,9
De 16 a 19 años;Hombres;11 Extremadura;2011T1;4,0
De 16 a 19 años;Hombres;11 Extremadura;2010T4;3,1
De 16 a 19 años;Hombres;11 Extremadura;2010T3;4,8
De 16 a 19 años;Hombres;11 Extremadura;2010T2;3,6
De 16 a 19 años;Hombres;11 Extremadura;2010T1;3,8
De 16 a 19 años;Hombres;12 Galicia;2021T4;2,7
De 16 a 19 años;Hombres;12 Galicia;2021T3;1,4
De 16 a 19 años;Hombres;12 Galicia;2021T2;1,7
De 16 a 19 años;Hombres;12 Galicia;2021T1;1,9
De 16 a 19 años;Hombres;12 Galicia;2020T4;1,2
De 16 a 19 años;Hombres;12 Galicia;2020T3;2,7
De 16 a 19 años;Hombres;12 Galicia;2020T2;2,2
De 16 a 19 años;Hombres;12 Galicia;2020T1;1,6
De 16 a 19 años;Hombres;12 Galicia;2019T4;1,6
De 16 a 19 años;Hombres;12 Galicia;2019T3;2,0
De 16 a 19 años;Hombres;12 Galicia;2019T2;2,4
De 16 a 19 años;Hombres;12 Galicia;2019T1;2,4
De 16 a 19 años;Hombres;12 Galicia;2018T4;1,6
De 16 a 19 años;Hombres;12 Galicia;2018T3;2,0
De 16 a 19 años;Hombres;12 Galicia;2018T2;1,9
De 16 a 19 años;Hombres;12 Galicia;2018T1;2,2
De 16 a 19 años;Hombres;12 Galicia;2017T4;2,8
De 16 a 19 años;Hombres;12 Galicia;2017T3;2,9
De 16 a 19 años;Hombres;12 Galicia;2017T2;2,0
De 16 a 19 años;Hombres;12 Galicia;2017T1;2,0
De 16 a 19 años;Hombres;12 Galicia;2016T4;0,4
De 16 a 19 años;Hombres;12 Galicia;2016T3;2,3
De 16 a 19 años;Hombres;12 Galicia;2016T2;2,3
De 16 a 19 años;Hombres;12 Galicia;2016T1;2,4
De 16 a 19 años;Hombres;12 Galicia;2015T4;2,1
De 16 a 19 años;Hombres;12 Galicia;2015T3;3,1
De 16 a 19 años;Hombres;12 Galicia;2015T2;4,4
De 16 a 19 años;Hombres;12 Galicia;2015T1;2,9
De 16 a 19 años;Hombres;12 Galicia;2014T4;2,9
De 16 a 19 años;Hombres;12 Galicia;2014T3;3,2
De 16 a 19 años;Hombres;12 Galicia;2014T2;3,1
De 16 a 19 años;Hombres;12 Galicia;2014T1;3,3
De 16 a 19 años;Hombres;12 Galicia;2013T4;3,1
De 16 a 19 años;Hombres;12 Galicia;2013T3;2,7
De 16 a 19 años;Hombres;12 Galicia;2013T2;2,5
De 16 a 19 años;Hombres;12 Galicia;2013T1;3,1
De 16 a 19 años;Hombres;12 Galicia;2012T4;3,1
De 16 a 19 años;Hombres;12 Galicia;2012T3;3,3
De 16 a 19 años;Hombres;12 Galicia;2012T2;4,2
De 16 a 19 años;Hombres;12 Galicia;2012T1;3,2
De 16 a 19 años;Hombres;12 Galicia;2011T4;3,7
De 16 a 19 años;Hombres;12 Galicia;2011T3;4,2
De 16 a 19 años;Hombres;12 Galicia;2011T2;4,9
De 16 a 19 años;Hombres;12 Galicia;2011T1;4,7
De 16 a 19 años;Hombres;12 Galicia;2010T4;4,0
De 16 a 19 años;Hombres;12 Galicia;2010T3;4,6
De 16 a 19 años;Hombres;12 Galicia;2010T2;4,4
De 16 a 19 años;Hombres;12 Galicia;2010T1;4,4
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2021T4;9,7
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2021T3;8,6
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2021T2;12,7
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2021T1;10,6
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2020T4;11,1
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2020T3;8,1
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2020T2;6,0
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2020T1;7,4
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2019T4;7,7
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2019T3;6,5
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2019T2;7,4
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2019T1;5,0
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2018T4;9,5
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2018T3;9,9
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2018T2;5,5
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2018T1;8,1
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2017T4;11,3
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2017T3;9,7
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2017T2;7,0
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2017T1;10,0
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2016T4;6,5
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2016T3;9,6
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2016T2;12,6
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2016T1;14,0
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2015T4;12,4
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2015T3;12,1
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2015T2;14,6
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2015T1;6,4
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2014T4;7,2
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2014T3;4,5
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2014T2;12,7
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2014T1;12,9
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2013T4;14,0
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2013T3;15,4
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2013T2;13,4
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2013T1;15,2
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2012T4;14,0
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2012T3;19,2
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2012T2;16,5
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2012T1;13,3
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2011T4;13,2
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2011T3;13,2
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2011T2;12,9
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2011T1;11,5
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2010T4;13,2
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2010T3;14,8
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2010T2;19,8
De 16 a 19 años;Hombres;13 Madrid, Comunidad de;2010T1;13,5
De 16 a 19 años;Hombres;14 Murcia, Región de;2021T4;3,2
De 16 a 19 años;Hombres;14 Murcia, Región de;2021T3;3,2
De 16 a 19 años;Hombres;14 Murcia, Región de;2021T2;4,2
De 16 a 19 años;Hombres;14 Murcia, Región de;2021T1;3,1
De 16 a 19 años;Hombres;14 Murcia, Región de;2020T4;2,1
De 16 a 19 años;Hombres;14 Murcia, Región de;2020T3;7,4
De 16 a 19 años;Hombres;14 Murcia, Región de;2020T2;5,6
De 16 a 19 años;Hombres;14 Murcia, Región de;2020T1;3,3
De 16 a 19 años;Hombres;14 Murcia, Región de;2019T4;2,5
De 16 a 19 años;Hombres;14 Murcia, Región de;2019T3;1,7
De 16 a 19 años;Hombres;14 Murcia, Región de;2019T2;2,1
De 16 a 19 años;Hombres;14 Murcia, Región de;2019T1;2,7
De 16 a 19 años;Hombres;14 Murcia, Región de;2018T4;3,5
De 16 a 19 años;Hombres;14 Murcia, Región de;2018T3;4,1
De 16 a 19 años;Hombres;14 Murcia, Región de;2018T2;2,7
De 16 a 19 años;Hombres;14 Murcia, Región de;2018T1;2,3
De 16 a 19 años;Hombres;14 Murcia, Región de;2017T4;0,9
De 16 a 19 años;Hombres;14 Murcia, Región de;2017T3;4,8
De 16 a 19 años;Hombres;14 Murcia, Región de;2017T2;2,6
De 16 a 19 años;Hombres;14 Murcia, Región de;2017T1;5,5
De 16 a 19 años;Hombres;14 Murcia, Región de;2016T4;3,7
De 16 a 19 años;Hombres;14 Murcia, Región de;2016T3;4,0
De 16 a 19 años;Hombres;14 Murcia, Región de;2016T2;3,8
De 16 a 19 años;Hombres;14 Murcia, Región de;2016T1;4,2
De 16 a 19 años;Hombres;14 Murcia, Región de;2015T4;4,5
De 16 a 19 años;Hombres;14 Murcia, Región de;2015T3;4,8
De 16 a 19 años;Hombres;14 Murcia, Región de;2015T2;4,6
De 16 a 19 años;Hombres;14 Murcia, Región de;2015T1;3,9
De 16 a 19 años;Hombres;14 Murcia, Región de;2014T4;4,1
De 16 a 19 años;Hombres;14 Murcia, Región de;2014T3;4,4
De 16 a 19 años;Hombres;14 Murcia, Región de;2014T2;2,1
De 16 a 19 años;Hombres;14 Murcia, Región de;2014T1;2,9
De 16 a 19 años;Hombres;14 Murcia, Región de;2013T4;4,0
De 16 a 19 años;Hombres;14 Murcia, Región de;2013T3;3,8
De 16 a 19 años;Hombres;14 Murcia, Región de;2013T2;3,9
De 16 a 19 años;Hombres;14 Murcia, Región de;2013T1;3,5
De 16 a 19 años;Hombres;14 Murcia, Región de;2012T4;2,9
De 16 a 19 años;Hombres;14 Murcia, Región de;2012T3;4,0
De 16 a 19 años;Hombres;14 Murcia, Región de;2012T2;5,0
De 16 a 19 años;Hombres;14 Murcia, Región de;2012T1;6,7
De 16 a 19 años;Hombres;14 Murcia, Región de;2011T4;4,9
De 16 a 19 años;Hombres;14 Murcia, Región de;2011T3;7,0
De 16 a 19 años;Hombres;14 Murcia, Región de;2011T2;4,2
De 16 a 19 años;Hombres;14 Murcia, Región de;2011T1;6,0
De 16 a 19 años;Hombres;14 Murcia, Región de;2010T4;6,4
De 16 a 19 años;Hombres;14 Murcia, Región de;2010T3;6,6
De 16 a 19 años;Hombres;14 Murcia, Región de;2010T2;4,5
De 16 a 19 años;Hombres;14 Murcia, Región de;2010T1;3,5
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2021T4;0,5
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2021T3;0,7
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2021T2;0,5
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2021T1;0,4
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2020T4;0,2
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2020T3;..
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2020T2;1,0
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2020T1;..
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2019T4;0,2
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2019T3;0,9
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2019T2;0,7
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2019T1;0,2
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2018T4;0,8
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2018T3;0,7
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2018T2;1,6
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2018T1;0,3
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2017T4;..
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2017T3;1,0
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2017T2;1,0
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2017T1;1,0
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2016T4;0,4
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2016T3;0,7
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2016T2;0,4
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2016T1;0,5
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2015T4;0,8
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2015T3;1,2
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2015T2;0,5
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2015T1;1,2
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2014T4;1,1
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2014T3;2,2
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2014T2;1,6
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2014T1;1,5
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2013T4;0,9
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2013T3;1,0
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2013T2;0,9
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2013T1;0,4
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2012T4;0,6
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2012T3;1,1
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2012T2;1,1
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2012T1;0,9
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2011T4;0,3
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2011T3;0,7
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2011T2;1,0
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2011T1;0,7
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2010T4;0,9
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2010T3;1,1
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2010T2;0,8
De 16 a 19 años;Hombres;15 Navarra, Comunidad Foral de;2010T1;0,5
De 16 a 19 años;Hombres;16 País Vasco;2021T4;2,1
De 16 a 19 años;Hombres;16 País Vasco;2021T3;2,6
De 16 a 19 años;Hombres;16 País Vasco;2021T2;2,8
De 16 a 19 años;Hombres;16 País Vasco;2021T1;3,0
De 16 a 19 años;Hombres;16 País Vasco;2020T4;..
De 16 a 19 años;Hombres;16 País Vasco;2020T3;3,3
De 16 a 19 años;Hombres;16 País Vasco;2020T2;0,9
De 16 a 19 años;Hombres;16 País Vasco;2020T1;0,8
De 16 a 19 años;Hombres;16 País Vasco;2019T4;1,4
De 16 a 19 años;Hombres;16 País Vasco;2019T3;2,0
De 16 a 19 años;Hombres;16 País Vasco;2019T2;1,9
De 16 a 19 años;Hombres;16 País Vasco;2019T1;1,4
De 16 a 19 años;Hombres;16 País Vasco;2018T4;0,8
De 16 a 19 años;Hombres;16 País Vasco;2018T3;0,8
De 16 a 19 años;Hombres;16 País Vasco;2018T2;1,6
De 16 a 19 años;Hombres;16 País Vasco;2018T1;1,0
De 16 a 19 años;Hombres;16 País Vasco;2017T4;1,2
De 16 a 19 años;Hombres;16 País Vasco;2017T3;1,9
De 16 a 19 años;Hombres;16 País Vasco;2017T2;0,9
De 16 a 19 años;Hombres;16 País Vasco;2017T1;1,9
De 16 a 19 años;Hombres;16 País Vasco;2016T4;2,5
De 16 a 19 años;Hombres;16 País Vasco;2016T3;1,5
De 16 a 19 años;Hombres;16 País Vasco;2016T2;2,5
De 16 a 19 años;Hombres;16 País Vasco;2016T1;0,6
De 16 a 19 años;Hombres;16 País Vasco;2015T4;0,8
De 16 a 19 años;Hombres;16 País Vasco;2015T3;2,2
De 16 a 19 años;Hombres;16 País Vasco;2015T2;3,0
De 16 a 19 años;Hombres;16 País Vasco;2015T1;1,5
De 16 a 19 años;Hombres;16 País Vasco;2014T4;2,3
De 16 a 19 años;Hombres;16 País Vasco;2014T3;1,7
De 16 a 19 años;Hombres;16 País Vasco;2014T2;2,0
De 16 a 19 años;Hombres;16 País Vasco;2014T1;0,3
De 16 a 19 años;Hombres;16 País Vasco;2013T4;0,9
De 16 a 19 años;Hombres;16 País Vasco;2013T3;0,5
De 16 a 19 años;Hombres;16 País Vasco;2013T2;3,1
De 16 a 19 años;Hombres;16 País Vasco;2013T1;3,5
De 16 a 19 años;Hombres;16 País Vasco;2012T4;2,3
De 16 a 19 años;Hombres;16 País Vasco;2012T3;2,4
De 16 a 19 años;Hombres;16 País Vasco;2012T2;1,0
De 16 a 19 años;Hombres;16 País Vasco;2012T1;1,5
De 16 a 19 años;Hombres;16 País Vasco;2011T4;1,2
De 16 a 19 años;Hombres;16 País Vasco;2011T3;2,5
De 16 a 19 años;Hombres;16 País Vasco;2011T2;3,0
De 16 a 19 años;Hombres;16 País Vasco;2011T1;1,9
De 16 a 19 años;Hombres;16 País Vasco;2010T4;1,1
De 16 a 19 años;Hombres;16 País Vasco;2010T3;2,3
De 16 a 19 años;Hombres;16 País Vasco;2010T2;2,2
De 16 a 19 años;Hombres;16 País Vasco;2010T1;1,6
De 16 a 19 años;Hombres;17 Rioja, La;2021T4;..
De 16 a 19 años;Hombres;17 Rioja, La;2021T3;0,3
De 16 a 19 años;Hombres;17 Rioja, La;2021T2;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2021T1;0,4
De 16 a 19 años;Hombres;17 Rioja, La;2020T4;0,4
De 16 a 19 años;Hombres;17 Rioja, La;2020T3;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2020T2;0,3
De 16 a 19 años;Hombres;17 Rioja, La;2020T1;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2019T4;0,2
De 16 a 19 años;Hombres;17 Rioja, La;2019T3;0,7
De 16 a 19 años;Hombres;17 Rioja, La;2019T2;0,6
De 16 a 19 años;Hombres;17 Rioja, La;2019T1;0,4
De 16 a 19 años;Hombres;17 Rioja, La;2018T4;0,1
De 16 a 19 años;Hombres;17 Rioja, La;2018T3;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2018T2;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2018T1;0,3
De 16 a 19 años;Hombres;17 Rioja, La;2017T4;0,3
De 16 a 19 años;Hombres;17 Rioja, La;2017T3;0,2
De 16 a 19 años;Hombres;17 Rioja, La;2017T2;..
De 16 a 19 años;Hombres;17 Rioja, La;2017T1;0,3
De 16 a 19 años;Hombres;17 Rioja, La;2016T4;0,1
De 16 a 19 años;Hombres;17 Rioja, La;2016T3;0,6
De 16 a 19 años;Hombres;17 Rioja, La;2016T2;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2016T1;0,2
De 16 a 19 años;Hombres;17 Rioja, La;2015T4;0,4
De 16 a 19 años;Hombres;17 Rioja, La;2015T3;0,7
De 16 a 19 años;Hombres;17 Rioja, La;2015T2;0,4
De 16 a 19 años;Hombres;17 Rioja, La;2015T1;0,3
De 16 a 19 años;Hombres;17 Rioja, La;2014T4;0,2
De 16 a 19 años;Hombres;17 Rioja, La;2014T3;0,9
De 16 a 19 años;Hombres;17 Rioja, La;2014T2;0,6
De 16 a 19 años;Hombres;17 Rioja, La;2014T1;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2013T4;0,3
De 16 a 19 años;Hombres;17 Rioja, La;2013T3;0,3
De 16 a 19 años;Hombres;17 Rioja, La;2013T2;0,6
De 16 a 19 años;Hombres;17 Rioja, La;2013T1;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2012T4;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2012T3;0,8
De 16 a 19 años;Hombres;17 Rioja, La;2012T2;1,2
De 16 a 19 años;Hombres;17 Rioja, La;2012T1;0,6
De 16 a 19 años;Hombres;17 Rioja, La;2011T4;0,8
De 16 a 19 años;Hombres;17 Rioja, La;2011T3;0,6
De 16 a 19 años;Hombres;17 Rioja, La;2011T2;0,7
De 16 a 19 años;Hombres;17 Rioja, La;2011T1;1,2
De 16 a 19 años;Hombres;17 Rioja, La;2010T4;0,5
De 16 a 19 años;Hombres;17 Rioja, La;2010T3;1,1
De 16 a 19 años;Hombres;17 Rioja, La;2010T2;1,0
De 16 a 19 años;Hombres;17 Rioja, La;2010T1;0,9
De 16 a 19 años;Hombres;18 Ceuta;2021T4;..
De 16 a 19 años;Hombres;18 Ceuta;2021T3;..
De 16 a 19 años;Hombres;18 Ceuta;2021T2;..
De 16 a 19 años;Hombres;18 Ceuta;2021T1;0,0
De 16 a 19 años;Hombres;18 Ceuta;2020T4;..
De 16 a 19 años;Hombres;18 Ceuta;2020T3;0,1
